stop_id,stop_name,stop_lat,stop_lon,nearest_stops
F04568,Erzsébet utca,47.403232,19.115517,['F04569']
F04569,Erzsébet utca,47.402675,19.115795,['F04568']
F04570,Ócsai úti felüljáró,47.383348,19.125729,"['F04553', 'F04571']"
F04571,Ócsai úti felüljáró,47.383681,19.12569,"['F04553', 'F04570']"
F04572,Szent László utca,47.420747,19.126128,"['008964', '008965', 'F04573']"
F04573,Szent László utca,47.420783,19.126353,"['008964', '008965', 'F04572']"
F04574,Szent László utca / Újtelep út,47.415606,19.132918,"['008967', '009568', '091217', 'F04524', 'F04575', 'F04577']"
F04575,Szent László utca / Újtelep út,47.415651,19.133276,"['009568', '091217', 'F04524', 'F04574', 'F04577']"
F04576,Szentlőrinci úti lakótelep,47.416876,19.130588,"['008967', '043331', '091217', 'F04577']"
F04577,Szentlőrinci úti lakótelep,47.416615,19.131038,"['008967', '043331', '091217', 'F04574', 'F04575', 'F04576']"
F04578,"Pécel, Pesti út 110.",47.491617,19.31569,['F04579']
F04579,"Pécel, Pesti út 110.",47.491464,19.315636,['F04578']
F04580,Orvosi rendelő,47.490149,19.331739,['F04581']
F04581,Orvosi rendelő,47.490054,19.333429,['F04580']
F04582,Szent Imre körút,47.482664,19.342598,[]
F04583,Szent Imre körút,47.4846,19.342337,[]
F04584,"Kistarcsa, kórház H",47.539805,19.252603,[]
F04585,Határ utca,47.491491,19.323112,['F04586']
F04586,Határ utca,47.491466,19.322483,['F04585']
F04587,Faiskola utcai átjáró,47.490818,19.32666,['F04588']
F04588,Faiskola utcai átjáró,47.490791,19.326354,['F04587']
F04589,Ráday Gedeon tér,47.49184,19.342311,['F04590']
F04590,Ráday Gedeon tér,47.491885,19.342457,['F04589']
F04591,Kossuth tér,47.488003,19.340949,['F04592']
F04592,Kossuth tér,47.48793,19.341201,['F04591']
F04593,"Pécel, Kun József utca",47.477672,19.343121,[]
F04594,Köztársaság tér,47.490362,19.336244,['F04595']
F04595,Köztársaság tér,47.490821,19.336234,['F04594']
F04596,Vecsés-nyugat,47.418016,19.25452,['F04597']
F04597,Vecsés-nyugat,47.418154,19.253473,['F04596']
F04599,Liszt Ferenc Airport 2,47.432898,19.261431,"['089411', '094505']"
F04600,Gyál felső vasútállomás,47.388861,19.206012,['F04601']
F04601,Gyál felső vasútállomás,47.388167,19.207427,['F04600']
F04602,Széchenyi utca / Ady Endre utca,47.389265,19.218989,"['009194', '009195']"
F04603,"Gyál, Vecsési út",47.380893,19.23022,['009196']
F04604,Kőrösi út,47.376028,19.223359,[]
F04605,Ady Endre utca,47.385329,19.210332,['F04606']
F04606,Ady Endre utca,47.384419,19.211561,['F04605']
F04639,Háros,47.385565,19.020115,[]
F04641,Gát utca,47.383036,19.013296,['F04642']
F04642,Gát utca,47.382631,19.012687,['F04641']
F04643,Árpád utca,47.480101,19.343121,['F04644']
F04644,Árpád utca,47.479983,19.3432,['F04643']
F04645,Pécel vasútállomás,47.493467,19.339122,['F04646']
F04646,Pécel vasútállomás,47.493308,19.338019,['F04645']
F04647,Szent István utca,47.378622,19.226983,[]
F04648,Rákóczi Ferenc utca,47.38766,19.215408,[]
F04649,Bocskai István utca / Széchenyi utca,47.383449,19.228016,['009197']
F04650,Somogyi Béla utca / Széchenyi utca,47.387165,19.222164,['009198']
F04651,Bocskai István utca / Kőrösi út,47.377886,19.219989,[]
F04652,Somogyi Béla utca / Kőrösi út,47.381717,19.214241,[]
F04653,"Lakihegy, Cseresznyés utca",47.376927,19.006997,"['037747', '037748']"
F04680,Lacházi fogadó,47.379465,19.00907,['F04681']
F04681,Lacházi fogadó,47.380058,19.009762,['F04680']
F04682,Erkel Ferenc utca,47.517136,18.936282,['F04683']
F04683,Erkel Ferenc utca,47.516454,18.935704,['F04682']
F04684,Gyógyszertár,47.51349,18.93244,['F04685']
F04685,Gyógyszertár,47.513697,18.932931,['F04684']
F04687,Szentendre,47.661056,19.075675,"['008271', '009119', '09142', '09142221', '09142222', '09142223']"
F04696,Anna kápolna,47.582136,18.939193,['F04697']
F04697,Anna kápolna,47.58231,18.939042,['F04696']
F04698,Munkás utca,47.587064,18.937162,['F04699']
F04699,Munkás utca,47.588091,18.937089,['F04698']
F04700,"Solymár, községháza",47.592154,18.937099,"['F04701', 'F04702']"
F04701,"Solymár, községháza",47.591669,18.937233,"['F04700', 'F04702', 'F04798']"
F04702,"Solymár, községháza",47.59249,18.938223,"['F04700', 'F04701']"
F04703,"Solymár, PEMÜ",47.597218,18.927753,['044511']
F04704,Dózsa György utca,47.592825,18.931495,['F04705']
F04705,Dózsa György utca,47.592708,18.932577,['F04704']
F04706,Templom tér,47.591394,18.929729,['F04707']
F04707,Templom tér,47.591441,18.929451,['F04706']
F04708,"Budakeszi, városháza",47.510655,18.929291,"['009442', 'F04709']"
F04709,"Budakeszi, városháza",47.510682,18.92957,"['009442', 'F04708']"
F04710,Ibolya utca,47.460391,18.926483,['F04711']
F04711,Ibolya utca,47.460274,18.926549,['F04710']
F04712,Patkó utca,47.458524,18.939284,['F04713']
F04713,Patkó utca,47.459019,18.93935,"['F04712', 'F04714', 'F04715']"
F04714,Gimnázium,47.460719,18.93997,"['F04713', 'F04715']"
F04715,Gimnázium,47.460521,18.939784,"['F04713', 'F04714']"
F04716,"Budaörs, városháza",47.461238,18.946931,"['008462', 'F04717', 'F04805', 'F04807']"
F04717,"Budaörs, városháza",47.461391,18.946308,"['008462', 'F04716']"
F04719,Kisfaludy utca,47.460281,18.952808,"['F04720', 'F04808']"
F04720,Kisfaludy utca,47.460255,18.95432,"['F04719', 'F04721']"
F04721,Károly király utca,47.460653,18.956866,"['008598', 'F04720']"
F04722,Károly király utca,47.460881,18.959796,['008598']
F04724,Budaörsi lakótelep,47.456043,18.940404,"['008339', '103053', 'F04835', 'F04836']"
F04725,Ifjúság utca,47.456696,18.947179,"['008597', '120179', 'F04726']"
F04726,Ifjúság utca,47.456723,18.946595,"['008597', '120179', 'F04725']"
F04727,Csata utca,47.455266,18.960727,['F04728']
F04728,Csata utca,47.455673,18.96072,['F04727']
F04729,Agip utca,47.449133,18.962739,"['008690', '009085', 'F04730']"
F04730,Agip utca,47.450194,18.962419,['F04729']
F04731,Kinizsi utca,47.449725,18.969601,['F04732']
F04732,Kinizsi utca,47.449633,18.969846,['F04731']
F04733,Erdő utca,47.509131,18.926755,['F04734']
F04734,Erdő utca,47.508816,18.926543,['F04733']
F04735,Aradi utca,47.46176,18.969304,['F04736']
F04736,Aradi utca,47.461579,18.968721,['F04735']
F04737,"Budaörs, benzinkút",47.451399,18.958486,['F04738']
F04738,"Budaörs, benzinkút",47.45318,18.958444,['F04737']
F04739,Gyár utca,47.458333,18.906106,"['F04740', 'F04833']"
F04740,Gyár utca,47.458332,18.905576,"['F04739', 'F04833', 'F04834']"
F04741,Légimentők,47.455351,18.907478,['F04742']
F04742,Légimentők,47.454911,18.908275,['F04741']
F04743,Törökbálint vasútállomás,47.450688,18.904838,['F04744']
F04744,Törökbálint vasútállomás,47.450796,18.905037,['F04743']
F04745,Kerekdomb utca,47.448152,18.905216,['F04746']
F04746,Kerekdomb utca,47.448467,18.905322,['F04745']
F04747,Vasút utca,47.447333,18.908919,['F04748']
F04748,Vasút utca,47.447033,18.90929,['F04747']
F04749,Deák Ferenc utca,47.441254,18.913322,['F04750']
F04750,Deák Ferenc utca,47.440752,18.913933,['F04749']
F04752,Baross Gábor utca,47.43611,18.915515,['098674']
F04754,Bartók Béla utca,47.432698,18.918673,"['008317', 'F04755']"
F04755,Munkácsy Mihály utca (hősi emlékmű),47.431532,18.916887,"['073473', 'F04754']"
F04757,Harangláb,47.432729,18.913967,"['008322', '073472']"
F04759,Őszibarack utca,47.436967,18.901177,['008323']
F04761,Széchenyi tér,47.439341,18.900839,[]
F04762,Idősek otthona,47.442436,18.901307,['F04763']
F04763,Idősek otthona,47.442284,18.901666,['F04762']
F04764,Köztársaság tér,47.445094,18.905225,['F04765']
F04765,Köztársaság tér,47.445734,18.905926,['F04764']
F04767,"Diósd, törökbálinti elágazás",47.410608,18.956343,['F04768']
F04768,"Diósd, törökbálinti elágazás",47.410627,18.95731,['F04767']
F04769,"Diósd, Sashegyi út",47.407385,18.95191,['F04770']
F04770,"Diósd, Sashegyi út",47.407402,18.951592,['F04769']
F04771,Gyár utca,47.402476,18.943997,[]
F04772,"Diósd, városháza",47.408767,18.948754,[]
F04773,Csapágygyár,47.40531,18.942207,[]
F04777,Rácski telep,47.554785,18.927102,['F04778']
F04778,Rácski telep,47.554669,18.927381,['F04777']
F04779,Erdészház,47.560689,18.917883,['F04780']
F04780,Erdészház,47.560478,18.918399,['F04779']
F04781,13-as kilométerkő,47.567101,18.909322,['F04782']
F04782,13-as kilométerkő,47.567007,18.909824,['F04781']
F04783,Sebestyéndomb,47.571669,18.898343,['F04784']
F04784,Sebestyéndomb,47.571604,18.89885,['F04783']
F04785,Teleki-Tisza-kastély,47.575887,18.89114,"['F04786', 'F04825']"
F04786,Teleki-Tisza-kastély,47.575359,18.893082,['F04785']
F04788,"Budakeszi, Dózsa György tér",47.507011,18.921411,"['044380', '044381', 'F04790']"
F04790,"Budakeszi, Dózsa György tér",47.507327,18.921675,"['044380', '044381', 'F04788']"
F04791,Tulipán utca,47.462356,18.973945,['F04792']
F04792,Tulipán utca,47.462194,18.973442,['F04791']
F04795,Felsőhatár utca,47.463161,18.980881,['F04796']
F04796,Felsőhatár utca,47.463062,18.981053,['F04795']
F04797,Bajcsy-Zsilinszky utca,47.589925,18.936022,['F04798']
F04798,Bajcsy-Zsilinszky utca,47.590213,18.936353,"['F04701', 'F04797']"
F04799,Pilisvörösvári utca,47.594977,18.935763,['F04800']
F04800,Pilisvörösvári utca,47.595103,18.935311,['F04799']
F04801,Csiki csárda,47.459918,18.921895,['F04802']
F04802,Csiki csárda,47.459486,18.921113,['F04801']
F04803,Csiki tanya,47.458758,18.9141,['F04804']
F04804,Csiki tanya,47.458598,18.915227,['F04803']
F04805,Lévai utca,47.459493,18.946683,"['008462', 'F04716', 'F04806']"
F04806,Lévai utca,47.458648,18.946923,['F04805']
F04807,Kötő utca,47.46091,18.949511,"['F04716', 'F04808']"
F04808,Kötő utca,47.460631,18.950223,"['F04719', 'F04807']"
F04809,Templom tér,47.461709,18.964364,['F04810']
F04810,Templom tér,47.461576,18.96453,['F04809']
F04811,Baross utca,47.459036,18.958686,['008598']
F04812,Jókai Mór utca,47.443959,18.910849,['F04813']
F04813,Jókai Mór utca,47.44422,18.910915,['F04812']
F04814,Ady Endre utca,47.434951,18.90683,['008326']
F04815,Zrínyi utca,47.435036,18.910674,[]
F04816,Kölcsey Ferenc utca,47.407793,18.946173,[]
F04821,BM iskola,47.550038,18.933759,['F04822']
F04822,BM iskola,47.549594,18.934181,['F04821']
F04823,Mészégető,47.558727,18.921366,['F04824']
F04824,Mészégető,47.558915,18.920635,['F04823']
F04825,Diófa utca (Posta),47.576253,18.889358,"['F04785', 'F04826']"
F04826,Diófa utca (Posta),47.575818,18.886794,"['F04825', 'F04828']"
F04827,"Nagykovácsi, községháza",47.576066,18.884042,['F04828']
F04828,"Nagykovácsi, községháza",47.575922,18.884401,"['F04826', 'F04827']"
F04829,Alcsiki dűlő,47.460064,18.934007,"['F04830', 'F04838']"
F04830,Alcsiki dűlő,47.460145,18.934511,['F04829']
F04831,Váci Mihály utca,47.595658,18.932397,['F04832']
F04832,Váci Mihály utca,47.596171,18.931261,['F04831']
F04833,Tetra Pak,47.457451,18.903852,"['F04739', 'F04740', 'F04834']"
F04834,Tetra Pak,47.457828,18.903519,"['F04740', 'F04833']"
F04835,Budaörsi lakótelep,47.455692,18.940895,"['008339', '103053', 'F04724', 'F04836']"
F04836,Budaörsi lakótelep,47.455638,18.94063,"['008339', '103053', 'F04724', 'F04835']"
F04837,Lejtő utca,47.459635,18.930598,['F04838']
F04838,Lejtő utca,47.459416,18.931577,"['F04829', 'F04837']"
L008077,Pöttyös utca,47.468548,19.116946,"['008077', '044115', 'CSF01878', 'F01465', 'F01466', 'F01878', 'F01879', 'LM3PU1', 'LM3PU2']"
L008082,Népliget,47.475441,19.098808,"['008082', '008175', '008286', '008287', '009300', '042933', 'CSF01282', 'F01256', 'F01282', 'F01283', 'F01284', 'F01285', 'F01286', 'F01529', 'LM3NL1', 'LM3NL2', 'LM3NLA', 'LM3NLB', 'LM3NLC', 'LM3NLD', 'LM3NLE', 'LM3NLF', 'LM3NLG', 'LM3NLH', 'LM3NLV']"
L008084,Semmelweis Klinikák,47.482834,19.079176,"['008084', 'CSF01232', 'F01232', 'F01233', 'F01234', 'F01235']"
L008136,Arany János utca,47.503063,19.054531,"['008136', 'CSF00956', 'F00942', 'F00943', 'F00956', 'F00957']"
L008159,Forgách utca,47.539383,19.069597,"['008159', 'CSF02682', 'F02677', 'F02678', 'F02679', 'F02682', 'F02683', 'LM3FU1', 'LM3FU2']"
L008162,Gyöngyösi utca,47.548691,19.073233,"['008162', '069288', 'CSF02684', 'F02534', 'F02535', 'F02536', 'F02537', 'F02684', 'F02685', 'LM3GU1', 'LM3GU2', 'LM3GU3', 'LM3GUA', 'LM3GUB', 'LM3GUC', 'LM3GUD', 'LM3GUE']"
L008163,Újpest-Városkapu,47.559045,19.079574,"['007902', '008163', '011762', 'CSF00897', 'F00897', 'F00898', 'L008164', 'L008165', 'LM3UV1', 'LM3UV2']"
L008164,Újpest-Városkapu,47.559006,19.079279,"['007902', '008163', '011762', 'CSF00897', 'F00897', 'F00898', 'L008163', 'L008165', 'LM3UV1', 'LM3UV2']"
L008165,Újpest-Városkapu,47.55895,19.079384,"['007902', '008163', '011762', 'CSF00897', 'F00897', 'F00898', 'L008163', 'L008164', 'LM3UV1', 'LM3UV2']"
L008186,Újpest-Központ,47.560429,19.089916,"['008186', '008697', 'CSF00912', 'F00797', 'F00798', 'F00799', 'F00800', 'F00801', 'F00803', 'F00804', 'F00805', 'F00806', 'F00814', 'F00815', 'F00910', 'F00912', 'F00913', 'LM3UK1', 'LM3UK2', 'LM3UKA', 'LM3UKB', 'LM3UKC', 'LM3UKD', 'LM3UKE', 'LM3UKF', 'LM3UKG', 'LM3UKH', 'LM3UKI']"
L056213,Rákóczi tér,47.492722,19.071817,"['056213', '056229', '056230', 'CS056229', 'F01200', 'F01201', 'F01202', 'F01203']"
L056214,II. János Pál pápa tér,47.4953,19.077244,"['056214', '056231', '056232', 'CS056231', 'F01300', 'F01301', 'F01302', 'F01303']"
LM1BUM,Bajza utca (» Mexikói út),47.511317,19.072625,"['008057', 'CSF01100', 'F01098', 'F01099', 'F01100', 'F01101', 'LM1BUV']"
LM1BUV,Bajza utca (» Vörösmarty tér),47.511324,19.072364,"['008057', 'CSF01100', 'F01098', 'F01099', 'F01100', 'F01101', 'LM1BUM']"
LM1BZM,Bajcsy-Zsilinszky út (» Mexikói út),47.499864,19.05547,"['008062', '011732', '038717', '048505', '048506', 'CSF00996', 'F00944', 'F00945', 'F00954', 'F00960', 'F00996', 'F00997', 'LM1BZV', 'LMXDF1']"
LM1BZV,Bajcsy-Zsilinszky út (» Vörösmarty tér),47.499887,19.055181,"['008062', '011732', '038717', '048505', '048506', 'CSF00996', 'F00944', 'F00945', 'F00954', 'F00960', 'F00996', 'F00997', 'LM1BZM', 'LMXDF1']"
LM1DF1,Deák Ferenc tér (» Vörösmarty tér),47.497778,19.053095,"['007884', '008622', '009230', '011732', '038717', '056427', 'CSF00954', 'F00946', 'F00954', 'F00955', 'F00960', 'F00961', 'F00962', 'F00963', 'F00980', 'F00985', 'LM1DF2', 'LM1DF3', 'LM2DF1', 'LM3DF1', 'LMXDF1', 'LMXDFA', 'LMXDFB', 'LMXDFC', 'LMXDFD', 'LMXDFE']"
LM1DF2,Deák Ferenc tér (» Mexikói út),47.497594,19.05335,"['007884', '008622', '009230', '009309', '011732', '038717', '056427', 'CSF00954', 'F00946', 'F00950', 'F00954', 'F00955', 'F00960', 'F00961', 'F00962', 'F00963', 'F00980', 'F00985', 'LM1DF1', 'LM1DF3', 'LM2DF1', 'LM3DF1', 'LMXDF1', 'LMXDFA', 'LMXDFB', 'LMXDFC', 'LMXDFD', 'LMXDFE']"
LM1DF3,Deák Ferenc tér (M1 aluljáró),47.497504,19.054145,"['007884', '008622', '009230', '009309', '011732', '038717', '056427', 'CSF00954', 'F00946', 'F00950', 'F00954', 'F00955', 'F00960', 'F00961', 'F00962', 'F00963', 'F00985', 'LM1DF1', 'LM1DF2', 'LM2DF1', 'LM3DF1', 'LMXDF1', 'LMXDFA', 'LMXDFB', 'LMXDFC', 'LMXDFD', 'LMXDFE']"
LM1HTM,Hősök tere (» Mexikói út),47.51418,19.076956,"['008056', 'CSF01102', 'F01048', 'F01050', 'F01051', 'F01102', 'F01103', 'LM1HTV']"
LM1HTV,Hősök tere (» Vörösmarty tér),47.51433,19.076732,"['008056', 'CSF01102', 'F01048', 'F01050', 'F01051', 'F01055', 'F01102', 'F01103', 'LM1HTM']"
LM1KKM,Kodály körönd (» Mexikói út),47.509251,19.069458,"['008058', 'CSF01095', 'F01094', 'F01095', 'F01096', 'F01097', 'LM1KKV']"
LM1KKV,Kodály körönd (» Vörösmarty tér),47.509216,19.069224,"['008058', 'CSF01095', 'F01094', 'F01095', 'F01096', 'F01097', 'LM1KKM']"
LM1MUM,Mexikói út,47.519524,19.091103,"['005924', '008054', '008206', 'CSF02887', 'F02882', 'F02883', 'F02884', 'F02885', 'F02886', 'F02887', 'F02888', 'F02890', 'F02891', 'LM1MUV']"
LM1MUV,Mexikói út (» Vörösmarty tér),47.519698,19.091075,"['005924', '008054', '008206', 'CSF02887', 'F02882', 'F02883', 'F02884', 'F02885', 'F02886', 'F02887', 'F02888', 'F02890', 'F02891', 'LM1MUM']"
LM1OKM,Oktogon (» Mexikói út),47.504927,19.063414,"['008060', 'CSF01085', 'F01081', 'F01082', 'F01083', 'F01085', 'F01086', 'F01087', 'F01088', 'F01089', 'LM1OKV']"
LM1OKV,Oktogon (» Vörösmarty tér),47.505239,19.062922,"['008060', 'CSF01085', 'F01081', 'F01082', 'F01083', 'F01084', 'F01085', 'F01086', 'F01087', 'F01088', 'F01089', 'LM1OKM']"
LM1OPM,Opera (» Mexikói út),47.502179,19.058966,"['008061', 'CSF01079', 'F01075', 'F01076', 'F01077', 'F01078', 'F01079', 'F01080', 'LM1OPV']"
LM1OPV,Opera (» Vörösmarty tér),47.502308,19.05878,"['008061', 'CSF01079', 'F01075', 'F01076', 'F01077', 'F01078', 'F01079', 'F01080', 'LM1OPM']"
LM1SFM,Széchenyi fürdő (» Mexikói út),47.517421,19.080986,"['008055', 'CSF02696', 'F02695', 'F02696', 'F02697', 'LM1SFV']"
LM1SFV,Széchenyi fürdő (» Vörösmarty tér),47.517575,19.080975,"['008055', 'CSF02696', 'F02695', 'F02696', 'F02697', 'LM1SFM']"
LM1VTM,Vörösmarty tér (» Mexikói út),47.496704,19.050684,"['007885', '008068', 'CSF00964', 'F00964', 'F00965', 'LM1VTV']"
LM1VTV,Vörösmarty tér,47.496901,19.050474,"['007885', '008068', 'CSF00964', 'F00964', 'F00965', 'LM1VTM']"
LM1VUM,Vörösmarty utca (» Mexikói út),47.507227,19.066445,"['007979', '007980', '008059', 'CSF01092', 'F01090', 'F01091', 'F01092', 'F01093', 'LM1VUV']"
LM1VUV,Vörösmarty utca (» Vörösmarty tér),47.507197,19.066198,"['007979', '007980', '008059', 'CSF01092', 'F01090', 'F01091', 'F01092', 'F01093', 'LM1VUM']"
LM2AS1,Astoria,47.49444,19.060127,"['008621', '089517', 'CSF01018', 'F01012', 'F01013', 'F01014', 'F01015', 'F01016', 'F01017', 'F01018', 'F01019', 'F01108', 'LM2ASA', 'LM2ASB', 'LM2ASC', 'LM2ASD', 'LM2ASE', 'LM2ASF', 'LM2ASG', 'LM2ASH', 'LM2ASI', 'LM2ASJ', 'MERGED_F01013']"
LM2ASA,Astoria [A],47.494528,19.059838,"['008621', '089517', 'CSF01018', 'F01012', 'F01013', 'F01014', 'F01015', 'F01016', 'F01017', 'F01018', 'F01019', 'F01108', 'LM2AS1', 'LM2ASB', 'LM2ASC', 'LM2ASD', 'LM2ASE', 'LM2ASF', 'LM2ASG', 'LM2ASH', 'LM2ASI', 'LM2ASJ', 'MERGED_F01013']"
LM2ASB,Astoria [B],47.494622,19.060104,"['008621', '089517', 'CSF01018', 'F01012', 'F01013', 'F01014', 'F01015', 'F01016', 'F01017', 'F01018', 'F01019', 'F01108', 'LM2AS1', 'LM2ASA', 'LM2ASC', 'LM2ASD', 'LM2ASE', 'LM2ASF', 'LM2ASG', 'LM2ASH', 'LM2ASI', 'LM2ASJ', 'MERGED_F01013']"
LM2ASC,Astoria [C],47.494579,19.060298,"['008621', '089517', 'CSF01018', 'F01012', 'F01013', 'F01014', 'F01015', 'F01016', 'F01017', 'F01018', 'F01019', 'F01108', 'LM2AS1', 'LM2ASA', 'LM2ASB', 'LM2ASD', 'LM2ASE', 'LM2ASF', 'LM2ASG', 'LM2ASH', 'LM2ASI', 'LM2ASJ', 'MERGED_F01013']"
LM2ASD,Astoria [D],47.494317,19.06046,"['008621', '089517', 'CSF01018', 'F01012', 'F01013', 'F01014', 'F01015', 'F01016', 'F01017', 'F01018', 'F01019', 'F01108', 'LM2AS1', 'LM2ASA', 'LM2ASB', 'LM2ASC', 'LM2ASE', 'LM2ASF', 'LM2ASG', 'LM2ASH', 'LM2ASI', 'LM2ASJ', 'MERGED_F01013']"
LM2ASE,Astoria [E],47.494186,19.060361,"['008621', '089517', 'CSF01018', 'F01012', 'F01013', 'F01014', 'F01015', 'F01016', 'F01017', 'F01018', 'F01019', 'F01108', 'LM2AS1', 'LM2ASA', 'LM2ASB', 'LM2ASC', 'LM2ASD', 'LM2ASF', 'LM2ASG', 'LM2ASH', 'LM2ASI', 'LM2ASJ', 'MERGED_F01013']"
LM2ASF,Astoria [F],47.494197,19.060131,"['008621', '089517', 'CSF01018', 'F01012', 'F01013', 'F01014', 'F01015', 'F01016', 'F01017', 'F01018', 'F01019', 'F01108', 'LM2AS1', 'LM2ASA', 'LM2ASB', 'LM2ASC', 'LM2ASD', 'LM2ASE', 'LM2ASG', 'LM2ASH', 'LM2ASI', 'LM2ASJ', 'MERGED_F01013']"
LM2ASG,Astoria [G],47.494105,19.059932,"['008621', '089517', 'CSF01018', 'F01012', 'F01013', 'F01014', 'F01015', 'F01016', 'F01017', 'F01018', 'F01108', 'LM2AS1', 'LM2ASA', 'LM2ASB', 'LM2ASC', 'LM2ASD', 'LM2ASE', 'LM2ASF', 'LM2ASH', 'LM2ASI', 'LM2ASJ', 'MERGED_F01013']"
LM2ASH,Astoria [H],47.494185,19.059704,"['008621', '089517', 'CSF01018', 'F01012', 'F01013', 'F01014', 'F01015', 'F01016', 'F01017', 'F01018', 'F01108', 'LM2AS1', 'LM2ASA', 'LM2ASB', 'LM2ASC', 'LM2ASD', 'LM2ASE', 'LM2ASF', 'LM2ASG', 'LM2ASI', 'LM2ASJ', 'MERGED_F01013']"
LM2ASI,Astoria [I],47.494368,19.059623,"['008621', '089517', 'CSF01018', 'F01012', 'F01013', 'F01014', 'F01015', 'F01016', 'F01017', 'F01018', 'F01108', 'LM2AS1', 'LM2ASA', 'LM2ASB', 'LM2ASC', 'LM2ASD', 'LM2ASE', 'LM2ASF', 'LM2ASG', 'LM2ASH', 'LM2ASJ', 'MERGED_F01013']"
LM2ASJ,Astoria [J],47.494476,19.059689,"['008621', '089517', 'CSF01018', 'F01012', 'F01013', 'F01014', 'F01015', 'F01016', 'F01017', 'F01018', 'F01108', 'LM2AS1', 'LM2ASA', 'LM2ASB', 'LM2ASC', 'LM2ASD', 'LM2ASE', 'LM2ASF', 'LM2ASG', 'LM2ASH', 'LM2ASI', 'MERGED_F01013']"
LM2BL1,Blaha Lujza tér,47.497001,19.070426,"['008620', '008782', '009753', 'CSF01291', 'F01116', 'F01164', 'F01165', 'F01166', 'F01167', 'F01168', 'F01169', 'F01291', 'F01292', 'F01293', 'F01294', 'F01295', 'F01296', 'F01297', 'LM2BLA', 'LM2BLB', 'LM2BLC', 'LM2BLD', 'LM2BLE', 'LM2BLF', 'LM2BLG', 'LM2BLH', 'LM2BLI']"
LM2BLA,Blaha Lujza tér [A],47.497462,19.070723,"['008620', '008782', '009753', 'CSF01291', 'F01116', 'F01164', 'F01165', 'F01166', 'F01167', 'F01168', 'F01169', 'F01291', 'F01292', 'F01293', 'F01294', 'F01296', 'F01297', 'LM2BL1', 'LM2BLB', 'LM2BLC', 'LM2BLD', 'LM2BLE', 'LM2BLF', 'LM2BLG', 'LM2BLH', 'LM2BLI']"
LM2BLB,Blaha Lujza tér [B],47.497399,19.070874,"['008620', '008782', '009753', 'CSF01291', 'F01116', 'F01164', 'F01165', 'F01166', 'F01167', 'F01168', 'F01169', 'F01291', 'F01292', 'F01293', 'F01294', 'F01296', 'F01297', 'LM2BL1', 'LM2BLA', 'LM2BLC', 'LM2BLD', 'LM2BLE', 'LM2BLF', 'LM2BLG', 'LM2BLH', 'LM2BLI']"
LM2BLC,Blaha Lujza tér [C],47.497111,19.070958,"['008620', '008782', '009753', 'CSF01291', 'F01116', 'F01164', 'F01165', 'F01166', 'F01167', 'F01168', 'F01169', 'F01291', 'F01292', 'F01293', 'F01294', 'F01295', 'F01296', 'F01297', 'LM2BL1', 'LM2BLA', 'LM2BLB', 'LM2BLD', 'LM2BLE', 'LM2BLF', 'LM2BLG', 'LM2BLH', 'LM2BLI']"
LM2BLD,Blaha Lujza tér [D],47.496981,19.070853,"['008620', '008782', '009753', 'CSF01291', 'F01116', 'F01164', 'F01165', 'F01166', 'F01167', 'F01168', 'F01169', 'F01291', 'F01292', 'F01293', 'F01294', 'F01295', 'F01296', 'F01297', 'LM2BL1', 'LM2BLA', 'LM2BLB', 'LM2BLC', 'LM2BLE', 'LM2BLF', 'LM2BLG', 'LM2BLH', 'LM2BLI']"
LM2BLE,Blaha Lujza tér [E],47.496862,19.070699,"['008620', '008782', '009753', 'CSF01291', 'F01116', 'F01164', 'F01165', 'F01166', 'F01167', 'F01168', 'F01169', 'F01291', 'F01292', 'F01293', 'F01294', 'F01295', 'F01296', 'F01297', 'LM2BL1', 'LM2BLA', 'LM2BLB', 'LM2BLC', 'LM2BLD', 'LM2BLF', 'LM2BLG', 'LM2BLH', 'LM2BLI']"
LM2BLF,Blaha Lujza tér [F],47.496835,19.070577,"['008620', '008782', '009753', 'CSF01291', 'F01116', 'F01164', 'F01165', 'F01166', 'F01167', 'F01168', 'F01169', 'F01291', 'F01292', 'F01293', 'F01294', 'F01295', 'F01296', 'F01297', 'LM2BL1', 'LM2BLA', 'LM2BLB', 'LM2BLC', 'LM2BLD', 'LM2BLE', 'LM2BLG', 'LM2BLH', 'LM2BLI']"
LM2BLG,Blaha Lujza tér [G],47.496778,19.070266,"['008620', '008782', '009753', 'CSF01291', 'F01116', 'F01164', 'F01165', 'F01166', 'F01167', 'F01168', 'F01169', 'F01291', 'F01292', 'F01293', 'F01294', 'F01295', 'F01296', 'F01297', 'LM2BL1', 'LM2BLA', 'LM2BLB', 'LM2BLC', 'LM2BLD', 'LM2BLE', 'LM2BLF', 'LM2BLH', 'LM2BLI']"
LM2BLH,Blaha Lujza tér [H],47.49721,19.070256,"['008620', '008782', '009753', 'CSF01291', 'F01116', 'F01164', 'F01165', 'F01166', 'F01167', 'F01168', 'F01169', 'F01291', 'F01292', 'F01293', 'F01294', 'F01295', 'F01296', 'F01297', 'LM2BL1', 'LM2BLA', 'LM2BLB', 'LM2BLC', 'LM2BLD', 'LM2BLE', 'LM2BLF', 'LM2BLG', 'LM2BLI']"
